BTC-Date,BTC-Open,BTC-High,BTC-Low,BTC-Close,BTC-Adj Close,BTC-Volume,ETH-Date,ETH-Open,ETH-High,ETH-Low,ETH-Close,ETH-Adj Close,ETH-Volume,DOGE-Date,DOGE-Open,DOGE-High,DOGE-Low,DOGE-Close,DOGE-Adj Close,DOGE-Volume,LTC-Date,LTC-Open,LTC-High,LTC-Low,LTC-Close,LTC-Adj Close,LTC-Volume,DOGE-up-DoD,BTC-up-DoD,DOGE-Win,BTC-Win
16/03/2016,415.130005,416.950012,413.320007,415.910004,415.910004,18509954,16/03/2016,13.09,13.75,12.8,12.92,12.92,593048,16/03/2016,0.000237,0.000237,0.000227,0.000227,0.000227,590,16/03/2016,3.29,3.32,3.26,3.29,3.29,123799,0,1,L,W
17/03/2016,415.910004,419.559998,415.329987,418.160004,418.160004,18409340,17/03/2016,12.92,13,10.2,11.14,11.14,1442272,17/03/2016,0.000227,0.000235,0.000221,0.000221,0.000221,441,17/03/2016,3.29,3.32,3.26,3.28,3.28,205502,0,1,L,W
18/03/2016,418.160004,418.579987,402.480011,408.160004,408.160004,27178165,18/03/2016,11.14,11.47,8.09,10.75,10.75,1629668,18/03/2016,0.00023,0.00024,0.000212,0.00024,0.00024,1,18/03/2016,3.28,3.29,3.13,3.16,3.16,610599,1,0,W,L
19/03/2016,408.160004,410.48999,402.130005,408.690002,408.690002,15084656,19/03/2016,10.75,11.19,9.8,10.55,10.55,512234,19/03/2016,0.00024,0.00027,0.00024,0.00027,0.00027,15,19/03/2016,3.16,3.21,3.13,3.17,3.17,191909,1,1,W,W
20/03/2016,408.690002,413.450012,407.23999,411.529999,411.529999,12577521,20/03/2016,10.55,10.85,9.52,10.06,10.06,469675,20/03/2016,0.00024,0.00024,0.00022,0.00022,0.00022,7,20/03/2016,3.17,3.21,3.15,3.19,3.19,147216,0,1,L,W
21/03/2016,411.529999,413.089996,407.25,411.109985,411.109985,17735457,21/03/2016,10.06,11.99,9.93,11.97,11.97,819534,21/03/2016,0.000221,0.000145,0.000045,0.000045,0.000045,5,21/03/2016,3.19,3.22,3.15,3.19,3.19,117577,0,0,L,L
22/03/2016,411.109985,417.940002,410.779999,416.209991,416.209991,20425092,22/03/2016,11.97,12.2,10.95,10.96,10.96,727727,22/03/2016,0.000236,0.000236,0.000211,0.00023,0.00023,1,22/03/2016,3.19,3.24,3.18,3.22,3.22,164759,1,1,W,W
23/03/2016,416.209991,419.579987,414.179993,416.980011,416.980011,16946522,23/03/2016,10.96,12.5,10.96,12.29,12.29,654062,23/03/2016,0.00023,0.000234,0.00022,0.000233,0.000233,3,23/03/2016,3.22,3.26,3.18,3.22,3.22,220379,1,1,W,W
24/03/2016,416.980011,417.679993,412.880005,414.73999,414.73999,16210672,24/03/2016,12.29,12.48,10.84,11.13,11.13,749565,24/03/2016,0.000201,0.000233,0.000201,0.000232,0.000232,1,24/03/2016,3.22,3.25,3.16,3.18,3.18,172923,0,0,L,L
25/03/2016,414.73999,417.299988,412.410004,415.709991,415.709991,14431200,25/03/2016,11.13,11.4,10.51,10.69,10.69,555245,25/03/2016,0.000045,0.000322,0.000322,0.000322,0.000322,4,25/03/2016,3.18,3.23,3.17,3.21,3.21,202928,1,1,W,W
26/03/2016,415.709991,417.709991,413.929993,416.51001,416.51001,11696306,26/03/2016,10.69,11.38,10.58,11,11,265184,26/03/2016,0.000233,0.000233,0.000233,0.000233,0.000233,0,26/03/2016,3.21,3.24,3.19,3.21,3.21,112658,0,1,L,W
27/03/2016,416.51001,427.359985,415.5,424.570007,424.570007,26137150,27/03/2016,11,11.09,10.11,10.5,10.5,465235,27/03/2016,0.000232,0.000233,0.000206,0.000233,0.000233,7,27/03/2016,3.21,3.34,3.18,3.28,3.28,427858,0,1,L,W
27/03/2016,424.570007,425.359985,419.700012,422.209991,422.209991,18410749,27/03/2016,11,11.09,10.11,10.5,10.5,465235,27/03/2016,0.000232,0.000233,0.000206,0.000233,0.000233,7,27/03/2016,3.21,3.34,3.18,3.28,3.28,427858,0,0,L,L
28/03/2016,422.209991,424.529999,406.359985,415,415,28765857,28/03/2016,11.58,11.8,11.19,11.73,11.73,472412,28/03/2016,0.000211,0.00025,0.000211,0.000235,0.000235,42,28/03/2016,3.25,3.28,3.14,3.22,3.22,278472,1,0,W,L
29/03/2016,415,416.220001,408.399994,412.440002,412.440002,17890792,29/03/2016,11.73,12.13,11.21,11.88,11.88,644259,29/03/2016,0.000236,0.00025,0.000233,0.00024,0.00024,2,29/03/2016,3.22,3.23,3.17,3.21,3.21,183014,1,0,W,L
30/03/2016,412.440002,417.160004,411.450012,415.660004,415.660004,17407273,30/03/2016,11.88,12.13,11.33,11.41,11.41,469619,30/03/2016,0.00024,0.00025,0.000212,0.000249,0.000249,0,30/03/2016,3.21,3.25,3.2,3.23,3.23,253991,1,1,W,W
31/03/2016,415.660004,416.859985,412.790009,415.640015,415.640015,15852511,31/03/2016,11.41,11.89,11.27,11.63,11.63,230341,31/03/2016,0.000249,0.000249,0.000248,0.000248,0.000248,0,31/03/2016,3.23,3.25,3.19,3.22,3.22,201892,0,0,L,L
1/04/2016,415.640015,420.089996,415.089996,418.51001,418.51001,13137339,1/04/2016,11.63,11.67,11.35,11.61,11.61,109565,1/04/2016,0.000248,0.000248,0.000243,0.000243,0.000243,0,1/04/2016,3.22,3.27,3.2,3.24,3.24,149872,0,1,L,W
2/04/2016,418.51001,420.179993,416.950012,419.059998,419.059998,9591214,2/04/2016,11.61,11.64,11.46,11.58,11.58,143804,2/04/2016,0.000322,0.000337,0.000329,0.000337,0.000337,28,2/04/2016,3.24,3.25,3.21,3.25,3.25,145764,1,1,W,W
3/04/2016,419.059998,420.390015,416.209991,419.329987,419.329987,14031939,3/04/2016,11.58,11.63,10.99,11.1,11.1,368905,3/04/2016,0.000217,0.000229,0.000217,0.000229,0.000229,5,3/04/2016,3.25,3.26,3.21,3.23,3.23,111402,0,1,L,W
4/04/2016,419.329987,423.670013,417.950012,422.070007,422.070007,17260368,4/04/2016,11.1,11.26,10.01,10.39,10.39,848156,4/04/2016,0.000229,0.000229,0.000212,0.000212,0.000212,6,4/04/2016,3.23,3.26,3.22,3.25,3.25,119066,0,1,L,W
5/04/2016,422.070007,422.809998,419.540009,421.26001,421.26001,13836754,5/04/2016,10.39,11.13,10.25,10.79,10.79,347894,5/04/2016,0.000212,0.000229,0.000212,0.000229,0.000229,0,5/04/2016,3.25,3.27,3.22,3.24,3.24,116974,1,0,W,L
6/04/2016,421.26001,422.029999,417.940002,420.140015,420.140015,15200495,6/04/2016,10.79,10.8,9.9,10.08,10.08,499584,6/04/2016,0.000229,0.000241,0.000229,0.000235,0.000235,3,6/04/2016,3.24,3.25,3.2,3.22,3.22,118243,1,0,W,L
7/04/2016,420.140015,423.51001,415.5,417.690002,417.690002,19810838,7/04/2016,10.08,10.32,9.59,9.74,9.74,345107,7/04/2016,0.000233,0.000235,0.00023,0.000235,0.000235,4,7/04/2016,3.22,3.26,3.18,3.21,3.21,177175,0,0,L,L
8/04/2016,417.690002,418.850006,412.390015,418.049988,418.049988,12291880,8/04/2016,9.74,10.05,9,9.16,9.16,582928,8/04/2016,0.000235,0.000235,0.000191,0.000227,0.000227,7,8/04/2016,3.21,3.23,3.16,3.21,3.21,107898,0,1,L,W
9/04/2016,418.049988,421.630005,416.690002,420.25,420.25,9806327,9/04/2016,9.16,9.2,7.35,8.8,8.8,1608160,9/04/2016,0.000227,0.000227,0.000225,0.000225,0.000225,2,9/04/2016,3.21,3.26,3.18,3.21,3.21,340612,0,1,L,W
